person_id_random,birthday,gender,signup_date,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,use_mobile_wallet_how_often,relationship_status,is_employed
5494601411,9/1/1973,F,5/28/2015 0:14,375,5+,0,pay_rent,4,0,college,24000,monthly,facebook,no,few_times_a_week,single,yes
5527448981,5/25/1984,M,5/28/2015 1:13,892,,,,,,,,,friend,no,few_times_a_week,,
7850063072,6/4/1981,F,5/28/2015 1:34,724,3,0,own_home,5+,0,college,30000,monthly,friend,no,few_times_a_week,married,yes
4792563816,12/26/1971,F,5/28/2015 2:08,160,5+,0,pay_rent,5+,0,college,20000,monthly,facebook,no,daily,long-term,yes
1810034989,4/19/1982,M,5/28/2015 2:50,701,5+,0,own_home,5+,0,college,50000,monthly,facebook,no,daily,married,yes
3778121349,2/12/1984,M,5/28/2015 3:43,2155,2,0,pay_rent,2,0,masters,70000,monthly,friend,no,daily,married,yes
1112017768,1/29/1986,M,5/28/2015 3:48,512,2,0,pay_rent,2,0,masters,60000,monthly,twitter,no,few_times_a_week,long-term,yes
4431726673,10/6/1990,M,5/28/2015 4:00,1515,4,0,pay_rent,3,4,college,32580,monthly,family,yes,daily,single,yes
8634797091,3/27/1987,M,5/28/2015 5:10,708,0,10,pay_rent,1,6,college,25000,monthly,facebook,no,few_times_a_week,married,yes
3107893674,6/25/1986,M,5/28/2015 5:26,387,2,0,pay_rent,,,college,400,daily,friend,no,few_times_a_week,single,no
6448249622,4/18/1976,M,5/28/2015 14:07,276,5+,6,pay_rent,2,0,college,35000,monthly,google_play_store,yes,few_times_a_week,married,yes
8000018034,8/8/1976,M,5/28/2015 23:37,207,5+,0,own_home,,,college,10000,monthly,friend,no,few_times_a_week,married,no
6425890823,7/24/1981,M,5/29/2015 4:57,98,4,0,pay_rent,3,0,primary,400,daily,friend,no,few_times_a_week,married,yes
7228483529,4/1/1981,F,5/29/2015 11:16,163,0,8,pay_rent,,,college,0,monthly,facebook,yes,few_times_a_week,married,no
9003357851,8/4/1978,F,5/29/2015 17:51,365,5+,0,own_home,2,0,college,10000,monthly,google_play_store,no,daily,married,yes
6617821797,8/21/1957,M,5/29/2015 18:25,385,5+,0,pay_rent,5+,0,high_school,15580,monthly,facebook,no,few_times_a_week,alternative,yes
5523890760,2/25/1980,M,5/30/2015 0:34,422,3,0,pay_rent,,,high_school,15000,monthly,facebook,yes,few_times_a_week,married,no
5843534196,6/23/1982,M,5/30/2015 2:02,686,5+,4,pay_rent,4,5,college,73000,monthly,facebook,yes,daily,long-term,yes
7336338975,12/4/1982,M,5/30/2015 6:35,736,5+,6,with_family,,,high_school,300,daily,facebook,yes,few_times_a_week,single,no
1670455912,11/25/1987,M,5/30/2015 11:38,249,3,6,pay_rent,3,10,high_school,19500,monthly,facebook,yes,daily,married,yes
7389317375,5/11/1984,M,5/31/2015 5:13,312,2,0,pay_rent,2,0,college,50000,monthly,friend,yes,few_times_a_week,married,yes
6851045436,9/22/1990,F,5/31/2015 10:59,2636,0,6,own_home,0,6,college,38000,monthly,facebook,yes,few_times_a_week,long-term,yes
3449728273,10/8/1971,M,5/31/2015 13:06,2749,3,0,with_family,5+,0,high_school,15000,monthly,google_play_store,yes,few_times_a_week,married,yes
6386601342,7/21/1976,M,6/1/2015 1:46,853,5+,0,pay_rent,5+,0,college,30000,monthly,facebook,no,daily,married,yes
4002692992,6/4/1989,F,6/1/2015 2:40,474,2,0,with_family,,,college,0,daily,friend,yes,few_times_a_week,long-term,no
2257223953,6/26/1992,M,6/1/2015 9:44,353,1,6,pay_rent,,,high_school,6000,monthly,facebook,yes,few_times_a_week,married,no
1975138991,3/8/1981,M,6/1/2015 13:44,238,5+,0,own_home,,,college,12000,weekly,google_play_store,no,few_times_a_week,married,no
4974853726,4/23/1983,M,6/1/2015 22:49,360,4,0,pay_rent,4,0,college,24000,monthly,friend,no,few_times_a_week,married,yes
7035285544,11/18/1976,F,6/2/2015 3:33,96,5+,0,pay_rent,4,0,college,35000,monthly,facebook,no,few_times_a_week,married,yes
7073326976,6/14/1983,M,6/2/2015 5:51,25,5+,0,pay_rent,,,primary,20000,monthly,friend,yes,daily,married,no
7425803316,5/4/1980,M,6/2/2015 8:01,315,2,0,own_home,,,college,15000,monthly,facebook,no,few_times_a_week,married,no
7959578837,9/20/1989,F,6/2/2015 8:23,712,4,0,pay_rent,,,college,20000,monthly,facebook,yes,few_times_a_week,single,no
5517830861,8/3/1972,M,6/2/2015 9:14,60,4,5,pay_rent,,,high_school,1500,daily,facebook,no,few_times_a_week,married,no
9164049071,8/2/1985,F,6/2/2015 13:10,729,4,0,pay_rent,5+,0,college,25000,monthly,facebook,yes,few_times_a_week,single,yes
4336726880,1/24/1980,M,6/3/2015 0:45,666,5+,0,with_family,,,college,0,monthly,facebook,yes,few_times_a_week,single,no
1892120669,1/23/1975,M,6/3/2015 9:01,753,5+,5,pay_rent,5+,6,college,40000,monthly,twitter,no,few_times_a_week,married,yes
8880381815,11/5/1981,F,6/4/2015 2:01,886,5+,11,with_family,,,college,1000,weekly,friend,yes,few_times_a_week,single,no
9442171425,1/21/1983,M,6/4/2015 2:27,439,4,5,pay_rent,3,0,masters,60000,monthly,friend,no,few_times_a_week,long-term,yes
2750363292,5/11/1986,M,6/4/2015 13:25,1212,5+,11,own_home,5+,11,college,25000,monthly,facebook,no,few_times_a_week,married,yes
3913744037,8/8/1987,F,6/4/2015 20:15,297,5+,0,pay_rent,,,college,600,daily,facebook,no,daily,married,no
5348003279,4/26/1987,M,6/4/2015 23:55,1026,5+,0,pay_rent,,,high_school,2000,daily,friend,no,daily,married,no
1288086652,12/19/1986,M,6/5/2015 0:44,339,5+,10,with_family,5+,8,high_school,40000,monthly,google_play_store,no,daily,married,yes
4476235367,2/19/1985,M,6/5/2015 4:44,271,1,0,pay_rent,1,0,college,10000,monthly,facebook,no,daily,married,yes
3298734294,12/24/1984,F,6/5/2015 8:03,1071,0,2,own_home,5+,0,high_school,30000,monthly,friend,no,few_times_a_month,married,yes
5695084415,5/8/1983,M,6/6/2015 2:23,618,5+,0,pay_rent,5+,0,high_school,15000,monthly,facebook,yes,daily,married,yes
4350866554,7/16/1987,M,6/6/2015 6:50,360,3,0,pay_rent,,,high_school,2500,daily,friend,no,daily,married,no
3419190754,10/8/1975,M,6/6/2015 6:59,733,5+,0,pay_rent,3,0,college,50000,monthly,friend,no,few_times_a_week,married,yes
4497326671,5/3/1986,M,6/6/2015 13:41,682,3,3,pay_rent,,,college,100000,monthly,facebook,no,few_times_a_week,married,no
9792719672,6/3/1977,F,6/7/2015 2:42,218,4,0,pay_rent,5+,0,college,48000,monthly,friend,no,daily,married,yes
1921206894,6/11/1974,M,6/8/2015 5:18,510,3,0,pay_rent,1,0,high_school,18000,monthly,facebook,yes,few_times_a_week,married,yes
6604669502,5/3/1982,F,6/8/2015 7:19,372,4,5,pay_rent,,,none,7000,monthly,google_play_store,yes,daily,alternative,no
2373167024,1/12/1982,M,6/8/2015 21:23,3487,1,3,pay_rent,0,3,college,29600,monthly,facebook,yes,daily,married,yes
3988203332,1/8/1971,M,6/8/2015 23:32,339,5+,0,own_home,,,college,26000,monthly,facebook,yes,daily,married,no
4847988237,7/24/1972,M,6/9/2015 1:31,178,3,0,own_home,5+,0,college,20000,monthly,friend,no,few_times_a_week,married,yes
5080754334,10/2/1976,M,6/9/2015 6:02,606,5+,0,with_family,5+,0,high_school,10000,monthly,google_play_store,no,daily,married,yes
5898120995,5/25/1989,M,6/9/2015 6:54,215,5+,0,pay_rent,5+,0,high_school,12000,monthly,friend,yes,few_times_a_week,married,yes
5773051173,8/12/1986,F,6/9/2015 7:13,533,2,6,pay_rent,2,3,college,30000,monthly,facebook,no,few_times_a_week,long-term,yes
2746795632,12/28/1971,M,6/9/2015 12:45,470,2,0,own_home,5+,0,college,20000,monthly,google_play_store,yes,daily,married,yes
2606114764,10/16/1973,F,6/9/2015 13:21,2445,5+,0,pay_rent,5+,0,college,30000,monthly,facebook,no,few_times_a_week,single,yes
7210723238,8/5/1979,M,6/9/2015 13:55,723,5+,0,own_home,5+,0,high_school,25000,monthly,facebook,yes,few_times_a_week,married,yes
1104389006,5/25/1989,M,6/10/2015 4:43,2858,4,6,pay_rent,4,5,high_school,15000,monthly,facebook,yes,few_times_a_week,married,yes
9845828614,9/22/1989,F,6/10/2015 11:16,1328,0,9,pay_rent,0,5,college,75000,monthly,friend,no,few_times_a_week,single,yes
3119988297,1/3/1977,M,6/10/2015 21:53,198,5+,0,pay_rent,5+,0,primary,18000,monthly,facebook,yes,few_times_a_month,married,yes
7483594912,10/6/1983,M,6/11/2015 4:45,32,5+,4,pay_rent,,,high_school,800,daily,friend,yes,few_times_a_week,married,no
2610695629,4/26/1992,M,6/11/2015 6:06,222,2,0,pay_rent,,,college,60000,monthly,facebook,no,daily,married,no
3601132624,6/13/1987,F,6/11/2015 6:19,258,4,0,pay_rent,,,college,20000,monthly,google_play_store,yes,daily,married,no
9478427902,7/21/1986,M,6/11/2015 6:25,4828,5+,0,own_home,5+,0,high_school,1000,daily,google_play_store,yes,daily,married,yes
1707284761,6/27/1985,M,6/12/2015 0:45,245,3,0,own_home,5+,0,college,23000,monthly,google_play_store,yes,few_times_a_week,married,yes
3457818790,11/8/1992,M,6/12/2015 9:27,826,5+,0,with_family,,,college,4000,weekly,friend,yes,daily,single,no
7038032168,8/15/1982,M,6/13/2015 3:00,4896,2,0,pay_rent,,,college,40000,monthly,google_play_store,yes,daily,married,no
6825768883,8/7/1980,M,6/13/2015 4:09,67,4,0,pay_rent,3,3,high_school,20000,monthly,google_play_store,no,few_times_a_week,married,yes
2246622383,9/15/1983,M,6/13/2015 5:36,100,5+,0,own_home,5+,0,college,12000,monthly,facebook,no,few_times_a_week,married,yes
1615532287,7/7/1981,M,6/13/2015 5:47,648,1,0,pay_rent,2,8,college,15000,monthly,google_play_store,yes,few_times_a_week,married,yes
6540024121,2/8/1981,F,6/13/2015 6:39,776,1,0,pay_rent,5+,0,college,72000,monthly,facebook,yes,few_times_a_week,single,yes
3006045400,1/16/1976,M,6/13/2015 10:40,224,3,0,pay_rent,5+,0,college,20000,monthly,facebook,yes,few_times_a_week,married,yes
6819782604,4/21/1969,F,6/14/2015 0:07,167,0,8,pay_rent,5+,0,college,12000,monthly,family,yes,daily,married,yes
9366636131,1/2/1971,F,6/14/2015 13:58,334,5+,0,own_home,,,college,20000,monthly,facebook,yes,few_times_a_week,alternative,no
5709904884,2/10/1983,M,6/14/2015 21:24,280,3,10,pay_rent,4,6,high_school,1200,daily,facebook,no,daily,married,yes
2636722159,9/28/1979,M,6/15/2015 1:39,373,5+,0,pay_rent,5+,0,college,5000,weekly,facebook,no,daily,single,yes
5733285355,3/10/1976,M,6/15/2015 5:30,75,0,6,with_family,2,0,college,15000,monthly,facebook,yes,few_times_a_week,single,yes
2300851247,12/19/1985,F,6/15/2015 14:00,280,5+,0,pay_rent,5+,0,college,30000,monthly,facebook,no,few_times_a_week,married,yes
8550857009,2/27/1981,M,6/16/2015 4:11,709,3,0,pay_rent,5+,0,college,124000,monthly,friend,no,daily,married,yes
5665931957,3/4/1982,F,6/16/2015 4:52,4999,1,0,pay_rent,4,0,college,10000,weekly,friend,no,daily,single,yes
3054378668,2/11/1989,M,6/16/2015 6:52,1231,5+,0,own_home,,,college,20000,monthly,google_play_store,yes,few_times_a_week,single,no
8710405577,8/8/1989,F,6/16/2015 11:40,954,0,5,pay_rent,2,0,college,30000,monthly,friend,no,few_times_a_week,long-term,yes
6674177866,11/17/1987,M,6/16/2015 16:50,427,2,0,own_home,5+,0,college,36000,monthly,facebook,yes,daily,married,yes
9500422035,12/18/1980,M,6/16/2015 23:15,1560,2,2,own_home,3,6,masters,150000,monthly,facebook,no,daily,married,yes
3096445519,7/15/1983,M,6/17/2015 1:14,1273,5+,0,pay_rent,2,0,high_school,5000,weekly,facebook,no,few_times_a_week,married,yes
4991604311,4/14/1973,M,6/17/2015 1:26,224,5+,0,pay_rent,,,high_school,800,daily,facebook,yes,daily,married,no
1557417067,9/19/1982,F,6/17/2015 1:52,316,4,0,pay_rent,,,high_school,50000,monthly,facebook,yes,daily,single,no
3388645937,4/27/1993,F,6/17/2015 6:33,463,3,0,student_housing,,,high_school,500,weekly,friend,yes,few_times_a_week,long-term,no
2451912502,2/5/1989,M,6/17/2015 7:17,1891,5+,6,pay_rent,3,6,college,500,daily,facebook,yes,daily,married,yes
4613150895,1/16/1990,M,6/17/2015 11:18,603,2,0,pay_rent,,,college,6000,weekly,google_play_store,yes,few_times_a_week,single,no
8239972608,2/16/1987,M,6/18/2015 1:08,843,2,0,pay_rent,4,0,college,65000,monthly,facebook,yes,daily,married,yes
2776111859,6/28/1975,M,6/18/2015 1:21,107,3,0,pay_rent,5+,0,masters,65000,monthly,friend,no,few_times_a_week,married,yes
9921434346,9/27/1970,M,6/18/2015 2:25,112,5+,0,own_home,,,high_school,3000,daily,google_play_store,no,daily,married,no
1802377828,8/27/1989,M,6/18/2015 10:18,255,4,0,pay_rent,4,0,high_school,30000,monthly,google_play_store,yes,few_times_a_week,married,yes
5212256963,4/19/1991,M,6/18/2015 16:21,635,2,4,own_home,,,college,30000,monthly,google_play_store,no,few_times_a_week,married,no
5051613304,4/7/1991,M,6/19/2015 3:14,924,4,3,pay_rent,3,6,college,16000,monthly,facebook,no,few_times_a_week,married,yes
1800018025,4/28/1984,M,6/19/2015 4:14,110,3,0,pay_rent,3,0,college,25000,monthly,friend,yes,few_times_a_week,married,yes
6127043037,4/12/1974,M,6/19/2015 7:25,688,5+,0,with_family,5+,0,college,40000,monthly,google_play_store,no,daily,married,yes
1581673854,7/28/1958,M,6/19/2015 10:32,160,5+,0,pay_rent,5+,0,college,7000,monthly,family,no,few_times_a_week,married,yes
9367555536,5/18/1980,M,6/19/2015 12:32,122,5+,0,own_home,0,1,college,10000,monthly,google_play_store,no,few_times_a_week,married,yes
6587788348,12/6/1981,M,6/19/2015 12:52,297,2,0,pay_rent,1,0,college,32000,monthly,facebook,yes,few_times_a_month,single,yes
7748166377,4/22/1983,F,6/19/2015 14:16,167,2,0,pay_rent,3,0,college,22000,monthly,facebook,no,daily,single,yes
2412688377,2/7/1993,M,6/19/2015 15:37,2052,1,1,pay_rent,4,6,college,20000,monthly,friend,yes,few_times_a_week,single,yes
1355461896,3/8/1984,F,6/20/2015 0:44,241,1,2,pay_rent,1,6,college,15000,monthly,friend,no,few_times_a_month,long-term,yes
2772992716,7/17/1970,M,6/20/2015 3:32,206,5+,0,with_family,1,2,primary,6000,monthly,google_play_store,yes,few_times_a_month,married,yes
5941788941,12/1/1970,M,6/20/2015 4:10,2965,5+,0,pay_rent,5+,0,college,50000,monthly,friend,no,daily,long-term,yes
7899551322,5/18/1980,M,6/20/2015 12:40,539,5+,0,pay_rent,,,high_school,35000,monthly,family,yes,daily,married,no
2174427212,8/22/1984,M,6/20/2015 15:14,2683,3,0,own_home,4,0,college,75000,monthly,facebook,no,few_times_a_week,married,yes
9254134796,1/22/1971,M,6/20/2015 22:24,4999,5+,0,pay_rent,5+,0,college,80000,monthly,facebook,no,daily,married,yes
8466486442,1/7/1984,F,6/20/2015 23:45,120,5+,0,pay_rent,,,high_school,1000,daily,friend,yes,daily,married,no
8379961584,4/12/1984,F,6/21/2015 6:46,107,5+,0,own_home,,,primary,30000,monthly,friend,yes,few_times_a_week,married,no
6053141354,9/25/1982,M,6/21/2015 6:48,1074,5+,0,pay_rent,5+,0,college,12000,monthly,facebook,no,few_times_a_month,married,yes
3596771176,8/27/1990,M,6/21/2015 8:19,229,2,0,pay_rent,4,0,college,32500,monthly,friend,no,few_times_a_week,married,yes
3759423303,3/16/1985,M,6/21/2015 10:29,234,5+,0,pay_rent,3,0,college,30000,monthly,google_play_store,no,few_times_a_month,married,yes
2172723080,12/28/1987,M,6/21/2015 12:07,423,3,10,other,3,9,college,2500,weekly,google_play_store,yes,few_times_a_week,long-term,yes
8361684012,8/5/1988,F,6/21/2015 21:19,205,3,7,pay_rent,,,college,0,daily,friend,yes,few_times_a_month,married,no
3785558347,1/18/1983,M,6/21/2015 23:02,454,2,4,pay_rent,1,1,college,21000,monthly,facebook,no,few_times_a_week,married,yes
9984848342,6/11/1970,M,6/22/2015 1:31,231,5+,0,pay_rent,,,college,1000,daily,facebook,no,few_times_a_week,married,no
3276893093,1/5/1987,F,6/22/2015 2:03,229,1,0,pay_rent,4,0,college,10000,monthly,facebook,yes,few_times_a_week,single,yes
8699204874,6/24/1983,M,6/22/2015 7:10,87,3,6,pay_rent,4,6,college,16000,monthly,friend,no,few_times_a_week,long-term,yes
2017422091,2/3/1983,M,6/22/2015 8:08,147,5+,4,pay_rent,4,10,college,65000,monthly,friend,no,daily,married,yes
9566466816,6/19/1989,F,6/22/2015 8:58,78,5+,11,pay_rent,3,5,college,5000,weekly,facebook,yes,few_times_a_month,single,yes
8419449580,8/24/1987,M,6/22/2015 23:52,724,5+,0,pay_rent,,,,,,google_play_store,yes,few_times_a_week,single,
3899747029,7/20/1985,F,6/23/2015 1:52,733,5+,0,pay_rent,,,college,1500,daily,friend,no,daily,married,no
1121771521,2/25/1996,M,6/23/2015 3:13,296,5+,0,pay_rent,,,high_school,3000,weekly,friend,no,daily,single,no
1660359942,10/22/1982,M,6/23/2015 3:47,577,2,0,pay_rent,4,0,high_school,1200,monthly,friend,no,few_times_a_week,married,yes
7064844459,1/11/1987,M,6/23/2015 4:00,177,1,3,pay_rent,,,college,15000,monthly,google_play_store,no,few_times_a_week,single,no
7961003085,12/29/1988,M,6/23/2015 8:15,4204,5+,0,pay_rent,5+,0,college,15000,monthly,facebook,yes,daily,married,yes
4712104880,12/23/1986,F,6/23/2015 21:25,691,3,0,pay_rent,,,high_school,300,daily,facebook,no,few_times_a_month,long-term,no
2736962869,12/8/1980,,6/23/2015 21:33,823,2,6,pay_rent,,,college,300,daily,friend,yes,few_times_a_week,married,no
3940996743,7/13/1985,M,6/24/2015 6:08,227,5+,0,pay_rent,4,0,primary,14000,monthly,facebook,yes,few_times_a_month,married,yes
2003490834,12/4/1979,M,6/24/2015 6:13,166,3,0,pay_rent,,,college,20000,monthly,facebook,no,few_times_a_week,married,no
2704294846,4/15/1986,M,6/24/2015 6:26,2541,2,0,pay_rent,0,10,high_school,14500,monthly,google_play_store,yes,few_times_a_week,married,yes
8735273100,12/14/1987,F,6/25/2015 1:40,170,5+,0,own_home,,,college,4000,monthly,facebook,no,daily,married,no
7079410217,4/19/1970,M,6/25/2015 3:58,222,5+,0,own_home,5+,0,college,50000,monthly,facebook,no,few_times_a_week,married,yes
9714859999,9/6/1984,M,6/25/2015 4:46,468,3,2,pay_rent,,,college,30000,monthly,friend,no,few_times_a_week,married,no
7469550321,1/27/1986,F,6/25/2015 6:03,1412,2,0,pay_rent,1,0,college,18000,monthly,facebook,no,few_times_a_week,married,yes
4421592908,9/29/1989,M,6/25/2015 6:17,2855,5+,6,pay_rent,2,6,college,22000,monthly,friend,no,daily,married,yes
2269998618,7/27/1987,M,6/25/2015 16:28,1976,5+,0,pay_rent,5+,0,college,35000,monthly,google_play_store,yes,few_times_a_week,single,yes
5560444736,1/15/1984,F,6/26/2015 2:22,234,5+,11,pay_rent,,,high_school,700,daily,friend,no,few_times_a_week,single,no
9386396081,6/16/1970,F,6/26/2015 6:51,283,5+,0,pay_rent,,,high_school,30000,monthly,friend,yes,few_times_a_week,married,no
2534163140,5/29/1981,M,6/26/2015 13:36,98,5+,0,pay_rent,,,primary,3000,weekly,facebook,yes,daily,married,no
3483024126,3/7/1996,M,6/26/2015 14:36,1798,0,8,student_housing,,,high_school,300,daily,google_play_store,no,few_times_a_week,single,no
5571509882,8/20/1988,M,6/26/2015 16:51,107,2,0,pay_rent,5+,0,high_school,3600,weekly,other:bible app,yes,few_times_a_week,single,yes
7989328264,1/14/1987,M,6/27/2015 0:47,2721,5+,0,pay_rent,,,high_school,1500,daily,google_play_store,yes,few_times_a_week,married,no
2647495124,12/13/1981,M,6/27/2015 1:08,2036,5+,0,own_home,,,masters,150000,monthly,friend,no,few_times_a_month,single,no
6240263090,12/18/1971,M,6/27/2015 4:38,32,5+,0,pay_rent,5+,0,high_school,30000,monthly,friend,yes,few_times_a_month,married,yes
3519636844,8/4/1980,M,6/27/2015 4:51,234,5+,0,pay_rent,5+,0,college,34000,monthly,google_play_store,no,daily,single,yes
6408292681,7/20/1971,M,6/27/2015 7:22,351,5+,0,pay_rent,,,college,33000,monthly,facebook,no,few_times_a_week,married,no
3752805269,5/24/1976,F,6/27/2015 8:01,4705,5+,0,pay_rent,5+,0,college,21000,monthly,facebook,yes,daily,married,yes
3061012163,5/14/1983,M,6/27/2015 11:23,1349,2,0,pay_rent,1,0,college,50000,monthly,facebook,no,daily,married,yes
8195370829,5/20/1981,M,6/27/2015 19:32,440,3,2,pay_rent,5+,0,high_school,10000,monthly,google_play_store,no,few_times_a_week,single,yes
7258291810,9/10/1979,M,6/28/2015 2:15,213,5+,0,with_family,,,high_school,50000,monthly,facebook,yes,daily,married,no
5174506041,1/25/1980,M,6/28/2015 9:31,478,4,3,pay_rent,0,7,college,113000,monthly,facebook,no,daily,married,yes
2182911230,10/19/1981,M,6/28/2015 11:16,192,5+,0,own_home,,,college,500,daily,friend,yes,daily,married,no
3381094541,12/24/1972,M,6/28/2015 14:58,861,5+,0,with_family,5+,0,college,29000,monthly,friend,no,few_times_a_week,married,yes
6766803957,8/19/1978,F,6/28/2015 15:42,424,5+,0,other,5+,0,college,40000,monthly,friend,yes,few_times_a_week,single,yes
7020135676,12/3/1982,M,6/29/2015 3:40,185,4,0,pay_rent,5+,0,high_school,15000,monthly,google_play_store,yes,few_times_a_week,married,yes
4906074010,11/15/1987,F,6/29/2015 6:11,1128,3,3,pay_rent,5+,0,college,50000,monthly,friend,no,daily,married,yes
8053556486,4/16/1988,M,6/29/2015 11:29,404,3,0,pay_rent,,,college,0,daily,google_play_store,yes,few_times_a_week,single,no
6348357419,3/2/1962,M,6/30/2015 1:09,293,5+,11,own_home,5+,11,college,73000,monthly,google_play_store,yes,few_times_a_month,married,yes
3082010991,10/24/1994,M,6/30/2015 6:03,4981,4,3,own_home,3,6,college,15000,weekly,facebook,yes,daily,long-term,yes
3902245778,12/9/1986,M,6/30/2015 7:43,275,3,0,pay_rent,,,college,50000,monthly,friend,yes,daily,married,no
7272279612,7/9/1987,M,6/30/2015 12:34,558,0,5,pay_rent,3,5,college,75000,monthly,friend,no,daily,single,yes
2894538443,1/12/1972,M,7/1/2015 0:02,226,5+,0,own_home,5+,0,college,51000,monthly,friend,yes,daily,married,yes
3380009999,11/3/1991,M,7/1/2015 1:48,1118,0,6,pay_rent,2,6,college,30000,monthly,friend,yes,daily,long-term,yes
7743920692,5/3/1989,M,7/2/2015 5:28,257,2,0,pay_rent,1,0,high_school,500,daily,facebook,no,few_times_a_week,single,yes
6374813065,4/28/1985,M,7/2/2015 6:39,2051,5+,0,with_family,,,high_school,25000,monthly,facebook,yes,daily,single,no
9045211188,1/6/1986,F,7/2/2015 7:02,213,5+,0,pay_rent,5+,0,college,20000,monthly,friend,yes,few_times_a_week,married,yes
8194919845,5/23/1973,M,7/2/2015 14:20,501,5+,0,own_home,,,college,50000,monthly,facebook,yes,daily,married,no
5418329969,4/21/1978,M,7/3/2015 1:10,57,3,0,pay_rent,5+,0,primary,39000,weekly,facebook,yes,few_times_a_week,married,yes
9851390076,9/15/1977,M,7/4/2015 3:31,1515,2,4,pay_rent,2,0,high_school,25000,monthly,friend,yes,few_times_a_week,long-term,yes
9255169851,5/25/1990,M,7/4/2015 7:04,364,5+,0,pay_rent,0,5,college,20000,monthly,facebook,no,few_times_a_week,married,yes
8600102728,12/9/1983,F,7/4/2015 7:47,77,4,3,other,5+,7,college,24000,monthly,family,no,few_times_a_month,married,yes
4110112364,1/24/1986,F,7/4/2015 7:48,1454,5+,0,own_home,5+,0,college,80000,monthly,friend,no,few_times_a_week,single,yes
8603630266,5/9/1976,M,7/4/2015 11:15,291,2,0,own_home,5+,0,college,30000,monthly,friend,no,daily,married,yes
7381703622,12/23/1987,F,7/4/2015 11:20,281,5+,0,own_home,,,college,1500,weekly,friend,no,few_times_a_week,single,no
1838953053,9/23/1978,M,7/4/2015 21:29,516,5+,0,pay_rent,,,college,5000,weekly,friend,no,daily,married,no
5134405695,5/17/1990,M,7/5/2015 0:51,686,5+,0,own_home,4,0,high_school,45000,monthly,facebook,no,few_times_a_week,single,yes
3418297468,12/10/1983,M,7/5/2015 7:55,1581,4,0,pay_rent,5+,0,high_school,20000,monthly,friend,yes,daily,married,yes
8210865312,9/9/1977,M,7/5/2015 14:25,561,5+,0,own_home,5+,0,college,50000,monthly,facebook,yes,daily,married,yes
1676546225,7/2/1979,F,7/6/2015 9:39,224,3,0,pay_rent,5+,0,college,500,daily,friend,yes,daily,single,yes
1932568661,5/4/1981,M,7/7/2015 1:04,1161,3,2,pay_rent,3,6,college,100000,monthly,facebook,no,few_times_a_week,long-term,yes
3537152988,8/9/1978,M,7/7/2015 7:04,1384,5+,8,pay_rent,5+,11,college,102500,monthly,facebook,no,daily,single,yes
2158215982,3/9/1964,F,7/7/2015 11:07,116,5+,0,own_home,,,high_school,20000,monthly,friend,yes,daily,married,no
3010231585,3/9/1986,F,7/8/2015 0:11,328,3,2,pay_rent,2,9,college,30000,monthly,friend,no,few_times_a_week,single,yes
7581223009,12/6/1974,M,7/8/2015 1:04,52,0,7,pay_rent,5+,0,college,70000,monthly,google_play_store,no,few_times_a_week,married,yes
3337427873,1/22/1990,F,7/8/2015 22:56,54,5+,11,own_home,,,high_school,15000,monthly,friend,no,few_times_a_week,married,no
8451978998,12/20/1982,F,7/9/2015 1:20,667,4,0,pay_rent,4,0,college,25000,monthly,facebook,no,few_times_a_week,married,yes
3937976240,3/21/1981,F,7/9/2015 1:44,1395,5+,0,pay_rent,4,6,college,15000,monthly,facebook,no,few_times_a_week,married,yes
5530713621,5/10/1986,F,7/9/2015 1:49,636,3,0,pay_rent,,,college,2000,weekly,friend,no,few_times_a_week,married,no
7833101639,1/27/1979,M,7/9/2015 7:19,3185,4,0,with_family,5+,0,college,82000,monthly,friend,no,daily,single,yes
5217601507,7/5/1983,M,7/9/2015 8:28,1802,3,4,pay_rent,5+,0,college,35000,monthly,facebook,no,few_times_a_week,single,yes
4733088866,11/25/1965,F,7/9/2015 21:47,384,5+,0,own_home,5+,11,college,23000,monthly,friend,no,daily,married,yes
9900698075,3/19/1985,M,7/9/2015 22:38,782,0,2,own_home,0,6,high_school,25000,monthly,facebook,yes,few_times_a_week,married,yes
3540597152,9/19/1989,F,7/10/2015 0:16,56,5+,0,pay_rent,2,0,high_school,43000,monthly,facebook,yes,few_times_a_week,married,yes
4650748452,9/15/1979,M,7/10/2015 0:34,400,5+,0,own_home,,,high_school,500,weekly,facebook,yes,daily,married,no
2151915927,3/1/1990,M,7/10/2015 4:46,79,3,0,pay_rent,,,high_school,500,daily,friend,no,few_times_a_week,single,no
1661126978,1/16/1989,M,7/10/2015 6:10,207,5+,0,with_family,1,2,college,20000,monthly,friend,yes,daily,single,yes
6430736429,12/10/1986,M,7/10/2015 7:29,247,3,0,pay_rent,5+,0,college,25000,monthly,facebook,no,few_times_a_week,married,yes
5626937841,3/22/1986,M,7/10/2015 10:40,103,4,0,pay_rent,,,high_school,8000,monthly,google_play_store,yes,few_times_a_month,married,no
7526661511,7/14/1961,M,7/10/2015 19:57,213,5+,8,pay_rent,5+,8,college,80000,monthly,google_play_store,yes,few_times_a_week,married,yes
5339810676,10/9/1976,M,7/10/2015 20:59,169,1,6,pay_rent,,,high_school,800,daily,google_play_store,no,daily,married,no
